sample_name	reference	strain	sampleacc	studyaccession	species	species_match	virulence_score	resistance_score	num_resistance_classes	num_resistance_genes	date	strain2	main_st	neonate	major_wards	amikacin_30	ampicillin_10	ampicillin_2	augmentin_30	cefoxitin_10_(clox)	cefoxitin_30	cefpodoxime_10	cefpodoxime_10_(ceftriaxone)	ceftazidime	ceftriaxone_30	ceftriaxone_5	chloramphenicol_10	chloramphenicol_30	ciprofloxacin_(e-test)	ciprofloxacin_5	co-trimoxazole_25	cotrimoxazole_25	erythromycin_15	erythromycin_5	gentamicin_10	gentamicin10	meropenem	meropenem_10	oxacillin_1_(pen)	pefloxacin_5	penicillin_1	piperacillin/_tazobactam(ptz)	piperacillin/tazobactam_36	quinupristin/dalfopristin_(qd15)	tetracycline_10	tetracycline_30	vancomycin_5
ERR12058867	this study	42070_2#357	ERS7985508	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058868	this study	42070_2#358	ERS7985509	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058869	this study	42070_2#359	ERS7985510	ERP126322	Klebsiella pneumoniae	strong	0	1	6	8	2017	NA	ST101	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058553	this study	42070_2#35	ERS7985196	ERP126322	Klebsiella pneumoniae	strong	1	1	7	10	2013	NA	ST45	y	unknown	NA	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058870	this study	42070_2#360	ERS7985511	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	NA	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058872	this study	42070_2#362	ERS7985513	ERP126322	Klebsiella pneumoniae	strong	0	0	3	3	2016	NA	other	y	CHATINKHA NURSERY	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058874	this study	42070_2#364	ERS7985515	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	6	8	2016	NA	other	n	PAEDIATRIC NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058554	this study	42070_2#36	ERS7985353	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PAEDIATRIC SURGICAL WARD	S	R	NA	I	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058555	this study	42070_2#37	ERS7985198	ERP126322	Klebsiella pneumoniae	strong	1	1	7	10	2010	NA	ST45	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058556	this study	42070_2#38	ERS7985354	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PICU/HDU	R	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058557	this study	42070_2#39	ERS7985199	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2010	NA	ST101	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058521	this study	42070_2#3	ERS7985189	ERP126322	Klebsiella pneumoniae	strong	0	0	5	6	2020	NA	other	y	CHATINKHA NURSERY	S	R	NA	R	NA	R	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	S	NA	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA
ERR12058558	this study	42070_2#40	ERS7985355	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2019	NA	ST307	n	A ETC	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058559	this study	42070_2#41	ERS7985200	ERP126322	Klebsiella pneumoniae	strong	0	1	7	8	2010	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058560	this study	42070_2#42	ERS7985356	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PICU/HDU	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058561	this study	42070_2#43	ERS7985201	ERP126322	Klebsiella pneumoniae	strong	1	1	6	8	2010	NA	ST35	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058562	this study	42070_2#44	ERS7985357	ERP126322	Klebsiella pneumoniae	strong	1	1	8	12	2019	NA	ST14	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058563	this study	42070_2#45	ERS7985202	ERP126322	Klebsiella pneumoniae	strong	1	1	6	8	2010	NA	ST35	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058564	this study	42070_2#46	ERS7985358	ERP126322	Klebsiella pneumoniae	strong	1	1	8	12	2019	NA	ST39	n	PICU/HDU	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058565	this study	42070_2#47	ERS7985203	ERP126322	Klebsiella pneumoniae	strong	0	1	9	17	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058566	this study	42070_2#48	ERS7985360	ERP126322	Klebsiella pneumoniae	strong	1	1	8	17	2019	NA	ST39	n	PICU/HDU	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058522	this study	42070_2#4	ERS7985345	ERP126322	Klebsiella pneumoniae	strong	0	1	8	13	2018	NA	ST1552	y	PAEDIATRIC SURGICAL WARD	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058567	this study	42070_2#50	ERS7985524	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058568	this study	42070_2#52	ERS7985525	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058569	this study	42070_2#53	ERS7985451	ERP126322	Klebsiella pneumoniae	strong	1	0	0	0	2017	NA	other	n	unknown	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	S	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058570	this study	42070_2#54	ERS7985526	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058571	this study	42070_2#55	ERS7985452	ERP126322	Klebsiella variicola subsp. variicola	strong	0	1	6	7	2017	NA	other	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058572	this study	42070_2#56	ERS7985527	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	NA	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058573	this study	42070_2#57	ERS7985453	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	0	4	5	2017	NA	other	n	3B MALE MEDICAL WARD	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058574	this study	42070_2#58	ERS7985528	ERP126322	Klebsiella pneumoniae	strong	1	1	8	15	2017	NA	ST15	n	PAEDIATRIC MEDICAL BAY/WARD	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058575	this study	42070_2#59	ERS7985454	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058523	this study	42070_2#5	ERS7985190	ERP126322	Klebsiella pneumoniae	strong	0	1	9	16	2013	NA	ST340	y	CHATINKHA NURSERY	S	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058576	this study	42070_2#60	ERS7985529	ERP126322	Klebsiella pneumoniae	strong	1	1	7	11	2017	NA	ST39	y	CHATINKHA NURSERY	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058577	this study	42070_2#61	ERS7985455	ERP126322	Klebsiella pneumoniae	strong	0	1	8	16	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058578	this study	42070_2#62	ERS7985530	ERP126322	Klebsiella pneumoniae	strong	1	0	3	3	2017	NA	other	y	CHATINKHA NURSERY	S	R	NA	S	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058579	this study	42070_2#63	ERS7985590	ERP126322	Klebsiella pneumoniae	strong	0	1	4	4	2010	NA	ST17	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058580	this study	42070_2#64	ERS7985531	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	NA	NA	ST307	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058581	this study	42070_2#65	ERS7985204	ERP126322	Klebsiella pneumoniae	strong	0	1	7	8	2011	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058582	this study	42070_2#66	ERS7985359	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	n	PAEDIATRIC SURGICAL WARD	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	NA	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058583	this study	42070_2#67	ERS7985205	ERP126322	Klebsiella pneumoniae	strong	3	0	0	0	2011	NA	ST25	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058584	this study	42070_2#68	ERS7985361	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PICU/HDU	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058585	this study	42070_2#69	ERS7985206	ERP126322	Klebsiella pneumoniae	strong	0	1	9	15	2012	NA	ST307	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058524	this study	42070_2#6	ERS7985346	ERP126322	Klebsiella pneumoniae	strong	0	1	8	13	2018	NA	ST1552	y	PAEDIATRIC SURGICAL WARD	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058586	this study	42070_2#70	ERS7985362	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	9	15	2019	NA	other	n	PAEDIATRIC NURSERY	R	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058587	this study	42070_2#71	ERS7985207	ERP126322	Klebsiella pneumoniae	strong	0	1	8	13	2011	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058588	this study	42070_2#72	ERS7985363	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PICU/HDU	I	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058589	this study	42070_2#73	ERS7985208	ERP126322	Klebsiella pneumoniae	strong	3	0	0	0	2011	NA	ST25	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058590	this study	42070_2#74	ERS7985364	ERP126322	Klebsiella variicola subsp. variicola	strong	0	0	0	0	2019	NA	other	n	PAEDIATRIC NURSERY	NA	I	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	S	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058591	this study	42070_2#75	ERS7985209	ERP126322	Klebsiella pneumoniae	strong	0	1	7	8	2011	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058592	this study	42070_2#76	ERS7985365	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	y	PICU/HDU	S	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058593	this study	42070_2#77	ERS7985210	ERP126322	Klebsiella pneumoniae	strong	0	1	8	12	NA	NA	ST307	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058594	this study	42070_2#78	ERS7985366	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	n	PAEDIATRIC SURGICAL WARD	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058525	this study	42070_2#7	ERS7985191	ERP126322	Klebsiella pneumoniae	strong	0	1	7	15	2013	NA	other	n	PAEDIATRIC SPECIAL CARE WARD	S	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058596	this study	42070_2#80	ERS7985367	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2019	NA	ST14	n	PICU/HDU	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058597	this study	42070_2#81	ERS7985589	ERP126322	Klebsiella pneumoniae	strong	0	1	7	10	2010	NA	ST35	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058598	this study	42070_2#82	ERS7985532	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2016	NA	other	n	3B MALE MEDICAL WARD	NA	I	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	R	NA	S	NA	S	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058599	this study	42070_2#83	ERS7985591	ERP126322	Klebsiella pneumoniae	strong	3	1	8	16	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058600	this study	42070_2#84	ERS7985533	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	6	7	2016	NA	other	n	PAEDIATRIC NURSERY	NA	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058602	this study	42070_2#86	ERS7985534	ERP126322	Klebsiella pneumoniae	strong	0	1	9	14	2016	NA	ST340	n	PAEDIATRIC NURSERY	NA	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058603	this study	42070_2#88	ERS7985535	ERP126322	Klebsiella pneumoniae	strong	1	0	0	0	2016	NA	ST36	n	PAEDIATRIC NURSERY	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	S	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058526	this study	42070_2#8	ERS7985347	ERP126322	Klebsiella pneumoniae	strong	0	0	4	5	2018	NA	other	n	PAEDIATRIC SPECIAL CARE WARD	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058604	this study	42070_2#90	ERS7985536	ERP126322	Klebsiella pneumoniae	strong	0	0	2	2	2016	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058605	this study	42070_2#91	ERS7985594	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	9	17	NA	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058606	this study	42070_2#92	ERS7985537	ERP126322	Klebsiella pneumoniae	strong	0	1	6	9	2016	NA	ST14	y	CHATINKHA NURSERY	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058607	this study	42070_2#94	ERS7985538	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	6	7	2016	NA	other	n	PAEDIATRIC NURSERY	S	R	NA	NA	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058609	this study	42070_2#96	ERS7985539	ERP126322	Klebsiella pneumoniae	strong	0	1	10	18	2016	NA	ST14	n	PAEDIATRIC MEDICAL BAY/WARD	I	R	NA	S	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058610	this study	42070_2#97	ERS7985212	ERP126322	Klebsiella pneumoniae	strong	0	1	4	4	2012	NA	ST36	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058611	this study	42070_2#98	ERS7985368	ERP126322	Klebsiella pneumoniae	strong	0	1	9	13	2019	NA	ST37	n	PICU/HDU	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058527	this study	42070_2#9	ERS7985192	ERP126322	Klebsiella pneumoniae	strong	0	1	9	17	2013	NA	ST340	y	CHATINKHA NURSERY	S	R	NA	R	NA	NA	NA	R	NA	NA	NA	NA	R	NA	R	NA	R	NA	NA	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058899	this study	42092_1#114	ERS7984829	ERP126322	Klebsiella pneumoniae	strong	0	0	5	8	2020	NA	ST14	n	3B MALE MEDICAL WARD	S	R	NA	R	NA	S	NA	S	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	S	NA	NA	S	NA	S	NA	NA	R	NA	NA	NA	NA
ERR12058900	this study	42092_1#116	ERS7984830	ERP126322	Klebsiella pneumoniae	strong	1	1	6	11	2020	NA	ST607	n	3B MALE MEDICAL WARD	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	I	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058901	this study	42092_1#118	ERS7984831	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	0	4	4	2020	NA	other	u	3B MALE MEDICAL WARD	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	R	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058902	this study	42092_1#120	ERS7984832	ERP126322	Klebsiella pneumoniae	strong	0	1	5	5	2020	NA	ST101	n	PAEDIATRIC SPECIAL CARE WARD	I	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058903	this study	42092_1#122	ERS7984833	ERP126322	Klebsiella pneumoniae	strong	1	1	7	16	2020	NA	other	n	PAEDIATRIC NURSERY	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058904	this study	42092_1#124	ERS7984834	ERP126322	Klebsiella pneumoniae	strong	1	1	7	16	2020	NA	other	n	PAEDIATRIC NURSERY	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058905	this study	42092_1#126	ERS7984835	ERP126322	Klebsiella pneumoniae	strong	1	1	8	15	2020	NA	ST15	n	CHATINKHA NURSERY	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	R	NA	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058906	this study	42092_1#128	ERS7984836	ERP126322	Klebsiella pneumoniae	strong	1	1	7	16	2020	NA	other	n	unknown	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058907	this study	42092_1#146	ERS7984837	ERP126322	Klebsiella pneumoniae	strong	1	1	6	8	2020	NA	ST15	y	CHATINKHA NURSERY	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058908	this study	42092_1#148	ERS7984838	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2020	NA	ST607	y	CHATINKHA NURSERY	S	R	NA	R	NA	R	NA	R	NA	NA	NA	NA	R	NA	R	R	NA	NA	NA	R	NA	NA	S	NA	S	NA	NA	R	NA	NA	NA	NA
ERR12058909	this study	42092_1#150	ERS7984839	ERP126322	Klebsiella pneumoniae	strong	1	1	7	13	2020	NA	ST29	n	PAEDIATRIC ONCOLOGY	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	S	NA	S	NA	NA	R	NA	NA	NA	NA
ERR12058910	this study	42092_1#152	ERS7984840	ERP126322	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	0	0	3	4	2020	NA	other	n	PAEDIATRIC NURSERY	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
